StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
60022,83431,153580,6314,NN 3985  ,   Eps2Ara, ,17.05241925,-53.23662642,26.33658151,5.29,3.187202986,F6V         ,0.498
60056,83478,154228,6341,,          , ,17.06092079,13.60542885,80.77544426,5.91,1.373603223,A1V         ,0.01
60067,83491,153890,6327,,          , ,17.06413171,-38.1524875,64.06149904,5.91,1.877014515,F3V         ,0.409
60099,83535,153716,6320,,          , ,17.07353474,-57.71210729,221.72949,5.73,-0.999117291,B5IV        ,-0.097
60129,83574,154090,6334,,          , ,17.08037529,-34.12292247,819.6721311,4.83,-4.738200847,B2Iab       ,0.257
60150,83601,154417,6349,Gl 654.1 ,          , ,17.08800788,0.70337361,20.38320424,6,4.453637719,F9V         ,0.578
60154,83608,154905,6369,Wo 9584 B, 21Mu  Dra, ,17.08893952,54.46986308,26.96871629,5.73,3.575698627,F5          ,0.471
60160,83613,154494,6355,, 60    Her, ,17.08962783,12.74085469,44.09171076,4.89,1.668215251,A4IV        ,0.125
60174,83635,154445,6353,,          , ,17.09229356,-0.8920654,234.741784,5.63,-1.222952004,B1V         ,0.104
60215,83692,154733,6364,,          , ,17.10503016,22.08424707,109.7694841,5.56,0.357591885,K4III       ,1.299
60216,83693,154310,6344,,          , ,17.10560976,-37.22753062,129.3661061,5.98,0.42089747,A2IV        ,0.076
60314,83838,155103,6377,,          , ,17.13391136,35.93521504,53.9083558,5.41,1.75171957,A5m         ,0.309
60324,83854,154779,6365,,          , ,17.13745897,-17.60896664,123.00123,5.98,0.530452728,K0III       ,1.011
60353,83895,155763,6396,, 22Zet Dra, ,17.1464514,65.71463676,104.1666667,3.17,-1.918643835,B6III       ,-0.12
60354,83896,154783,6366,,          , ,17.14654045,-30.40356872,81.9000819,5.93,1.36357832,Fm          ,0.276
60395,83947,155410,6388,,          , ,17.15924486,40.77701519,85.2514919,5.07,0.416490061,K3III       ,1.275
60408,83962,155078,6375,,          , ,17.16331051,-10.5230375,40.33884631,5.43,2.401382634,F5IV        ,0.465
60441,84012,155125,6378,Gl 656.1A, 35Eta Oph, ,17.17296177,-15.72514757,25.79313903,3.02,0.962479005,A2.5Va      ,0.059
60456,84033,154948,6371,,          , ,17.17843068,-44.5575511,91.99632015,5.06,0.24114772,G8/K0III+.. ,0.867
60508,84105,155035,6374,,          , ,17.19407635,-48.87338828,254.4529262,5.94,-1.088037248,M1/M2III    ,1.786
60538,84143,155203,6380,Gl 657   ,   Eta Sco, ,17.20254886,-43.23849039,21.94907814,3.33,1.622918577,F3p         ,0.441
60545,84150,155259,6381,,          , ,17.20450429,-39.50677484,64.68305304,5.66,1.606047448,A0/A1V      ,0.042
60561,84177,155644,6393,, 37    Oph, ,17.20772381,10.58522897,238.0952381,5.32,-1.563753548,M2III       ,1.593
60566,84183,156295,6421,,          , ,17.20904427,62.87422062,41.64931279,5.54,2.4419608,F0IV        ,0.216
60590,84226,155450,6389,,          , ,17.21626581,-32.4383273,1149.425287,5.95,-4.352403737,B1Ib        ,0.071
60606,84248,154903,6368,,          , ,17.22169792,-67.19637197,100.2004008,5.87,0.865652706,K0III-IV    ,1.07
60677,84345,156014,6406,, 64Alp1Her,Rasalgethi,17.24412845,14.39025314,117.2332943,2.78,-2.565254844,M5IIvar     ,1.164
60696,84379,156164,6410,NN 3995 A, 65Del Her, ,17.25053449,24.83958739,24.06738869,3.14,1.232855141,A3IVv SB    ,0.08
60697,84380,156283,6418,, 67Pi  Her, ,17.25079285,36.80915527,112.4859393,3.16,-2.095491195,K3IIvar     ,1.437
60715,84401,155806,6397,,          , ,17.25534646,-33.54841317,1369.863014,5.6,-5.083385699,O9          ,-0.056
60716,84402,155970,6404,,          , ,17.25563764,-14.58412556,94.07337723,5.98,1.112666323,K1III       ,1.096
60718,84405,155885,6401,Gl 663  B, 36    Oph, ,17.25591313,-26.60004896,5.985156811,5.11,6.224622333,K2:III:     ,0.855
60735,84425,155826,6398,,          , ,17.26002159,-38.59295116,30.67484663,5.95,3.516088,G0V         ,0.58
60740,84431,156284,6419,,          , ,17.26152677,23.74270442,228.8329519,5.99,-0.807592815,K2III       ,1.335
60788,84500,156247,6414,,          , ,17.27547734,1.21058377,185.8736059,5.89,-0.456088622,B5Vnn       ,0.023
60797,84514,156266,6415,, 41    Oph, ,17.27686266,-0.44514192,66.8002672,4.72,0.596109002,K2III       ,1.119
60821,84551,156098,6409,,          , ,17.28436509,-32.66270528,50.50505051,5.53,2.013325951,F6V         ,0.514
60837,84573,156633,6431,, 68    Her, ,17.28876958,33.10011419,265.2519894,4.8,-2.318293249,B1.5Vp      ,-0.166
60865,84606,156729,6436,, 69    Her, ,17.29452385,37.29134328,54.52562704,4.64,0.956996657,A2V         ,0.043
60881,84626,156349,6424,, 39Omi Oph, ,17.30019909,-24.28688289,111.3585746,5.14,-0.093618317,K:...       ,1.046
60886,84631,156653,6432,,          , ,17.30137011,17.31791351,123.1527094,6,0.547780146,A1V         ,0.015
60905,84656,156891,6444,,          , ,17.3064667,38.81121445,98.03921569,5.97,1.013000859,G7III:      ,1.011
60916,84671,156681,6433,,          , ,17.31027377,10.86471277,211.8644068,5.03,-1.600290007,K4II-III    ,1.539
60930,84690,156293,6420,,          , ,17.31328853,-44.12970725,103.950104,5.76,0.67587536,B9V         ,-0.049
60931,84691,156874,6443,,          , ,17.31347089,28.82298375,97.65625,5.68,0.731499783,K0III       ,0.981
60954,84720,156274,6416,Gl 666  A,          , ,17.31748729,-46.6365001,8.786574115,5.53,5.810902117,M0V         ,0.764
60960,84731,156091,6408,,          , ,17.32014191,-59.69459145,628.9308176,5.93,-3.063014378,K2IIICN...  ,1.389
60987,84769,158996,6529,,          , ,17.32695753,80.13639898,303.9513678,5.74,-1.67402051,K5III       ,1.499
61027,84821,157087,6455,,          , ,17.33606293,25.53764398,154.0832049,5.36,-0.578776516,A3III       ,0.063
61035,84833,157049,6452,,          , ,17.33857379,18.05721601,144.9275362,5.01,-0.795754546,M2III       ,1.654
61037,84835,157325,6464,, 74    Her, ,17.33920748,46.24068047,176.6784452,5.51,-0.725917844,M0III       ,1.586
61059,84862,157214,6458,Gl 672   , 72    Her, ,17.3442982,32.47027246,14.39263097,5.39,4.599299049,G0V         ,0.619
61071,84880,156928,6446,, 53Nu  Ser, ,17.34712098,-12.846882,59.31198102,4.32,0.454287851,A0/A1V      ,0.037
61078,84887,157198,6457,, 70    Her, ,17.348394,24.49943984,141.8439716,5.13,-0.629054415,A2V         ,0
61083,84893,156897,6445,Gl 670  A, 40Xi  Oph, ,17.35005841,-21.11243499,17.3973556,4.41,3.207583797,F2/F3V      ,0.394
61123,84949,157482,6469,,          , ,17.36211468,39.97480822,64.39150032,5.55,1.505857279,F9Vn...     ,0.667
61124,84950,157681,6479,,          , ,17.36259731,53.42042212,181.1594203,5.69,-0.600304611,K5III       ,1.463
61138,84969,156277,6417,,   Zet Aps, ,17.36653743,-67.7706496,95.60229446,4.76,-0.142341577,K1III       ,1.194
61139,84970,157056,6453,, 42The Oph, ,17.36682891,-24.99948797,172.7115717,3.27,-2.916607181,B2IV        ,-0.186
61147,84979,156190,6411,,   Iot Aps, ,17.36829971,-70.12317887,350.877193,5.39,-2.3357757,B8/B9Vn...  ,-0.042
61195,85048,157097,6456,,          , ,17.38187068,-37.22069314,129.0322581,5.91,0.356508513,K1III       ,1.075
61196,85049,156768,6438,,          , ,17.3820078,-58.0102893,240.9638554,5.86,-1.049759516,G8Ib/II     ,1.075
61209,85068,156854,6442,,          , ,17.38530904,-56.52555632,125.3132832,5.76,0.270014457,G8/K0III    ,0.994
61217,85079,157042,6451,,   Iot Ara, ,17.38780026,-47.4681538,221.2389381,5.21,-1.514307826,B2IIIne     ,-0.097
61221,85084,157236,6459,, 43    Oph, ,17.3893308,-28.14276032,183.8235294,5.3,-1.022005502,K4/K5III    ,1.549
61241,85112,157778,6484,, 75Rho Her, ,17.39471468,37.14592396,123.1527094,4.15,-1.302219854,B9.5III     ,-0.011
61260,85139,157617,6476,,          , ,17.39933714,8.85258733,330.0330033,5.77,-1.822786857,K1III       ,1.251
61268,85147,156838,6440,,          , ,17.40029895,-62.86413165,502.5125628,5.69,-2.815734618,B2IV        ,-0.147
61274,85157,157728,6480,, 73    Her, ,17.40183743,22.96037466,42.78990158,5.7,2.543293562,F0IV        ,0.229
61278,85162,157243,6460,,          , ,17.40363683,-44.1625017,232.0185615,5.1,-1.727613649,B7III       ,-0.052
61283,85169,156942,6447,,          , ,17.40522114,-60.6737692,216.4502165,5.76,-0.916790122,B8Ib/II     ,-0.067
61296,85185,157740,6481,,          , ,17.4087582,16.30107639,132.4503311,5.75,0.139734758,A3V         ,0.074
61310,85207,157527,6472,,          , ,17.41167781,-21.44141348,92.50693802,5.82,0.98912847,K0III       ,0.939
61345,85258,157244,6461,,   Bet Ara, ,17.42166588,-55.52982397,184.8428835,2.84,-3.494013674,K3Ib-II     ,1.479
61352,85267,157246,6462,,   Gam Ara, ,17.42323884,-56.37768824,348.4320557,3.31,-4.400590516,B1Ib        ,-0.15
61370,85290,158460,6511,,          , ,17.42815655,60.04834069,104.3841336,5.65,0.556827545,A1Vn        ,0.024
61384,85312,157457,6468,,   Kap Ara, ,17.43334144,-50.63353205,122.1001221,5.19,-0.243580491,K1III       ,1.055
61406,85340,157792,6486,Gl 673.1 , 44    Oph, ,17.43950482,-24.17502346,25.66735113,4.17,2.123094741,A3IV:m      ,0.283
61417,85355,157999,6498,, 49Sig Oph, ,17.441911,4.14034239,359.7122302,4.34,-3.43977602,K3IIvar     ,1.48
61427,85365,157950,6493,,          , ,17.44387084,-5.08649188,30.04807692,4.53,2.140916588,F3V         ,0.385
61437,85379,158414,6509,, 77    Her, ,17.44562285,48.26007218,111.3585746,5.83,0.596381683,A4V         ,0.121
61440,85382,158261,6506,,          , ,17.44615702,34.69569698,85.98452279,5.94,1.267898574,A0V         ,-0.017
61442,85385,158148,6502,,          , ,17.44697978,20.08093784,144.092219,5.52,-0.273202648,B5V         ,-0.119
61444,85389,157661,6477,,          , ,17.44777318,-45.84296289,183.8235294,5.28,-1.042005502,B8V         ,-0.058
61459,85409,157662,6478,,          , ,17.4534613,-50.6303656,512.8205128,5.9,-2.649826943,B9II        ,0.063
61467,85423,157919,6492,, 45    Oph, ,17.45590667,-29.86669942,34.17634997,4.28,1.611371609,F3III       ,0.402
61482,85442,157955,6494,,          , ,17.46043253,-29.7244896,183.8235294,5.98,-0.342005502,B9.5IV      ,0.01
61503,85470,157753,6483,,          , ,17.46600437,-52.29702909,95.78544061,5.72,0.813502493,K2III       ,1.169
61536,85520,157819,6487,,          , ,17.47747544,-55.16966503,275.4820937,5.93,-1.270466875,G8II/III    ,1.113
61550,85537,158352,6507,,          , ,17.48047018,0.33057703,63.0517024,5.41,1.411515915,A8V         ,0.237
61556,85543,158105,6501,,          , ,17.48224705,-36.7782678,195.3125,5.98,-0.473650195,K0III       ,1.112
61654,85667,158614,6516,Gl 678  A,          , ,17.50663099,-1.06250365,16.44736842,5.98,4.899517896,G8IV-V      ,0.715
61657,85670,159181,6536,, 23Bet Dra, ,17.5072158,52.30135901,110.864745,2.79,-2.433967312,G2II        ,0.954
61675,85693,158899,6526,, 76Lam Her, ,17.512305,26.1106045,112.6126126,4.41,-0.847935171,K3IIIvar    ,1.434
61677,85696,158408,6508,, 34Ups Sco, ,17.512733,-37.29574016,158.9825119,2.7,-3.306746773,B2IV        ,-0.179
61680,85699,166926,6811,, 24    UMi, ,17.51304716,86.96802383,47.89272031,5.78,2.378652472,A2m         ,0.239
61689,85715,158974,6528,,          , ,17.51538085,31.15810073,115.6069364,5.63,0.315080537,G8III       ,0.96
61698,85727,158094,6500,,   Del Ara, ,17.51832693,-60.68360667,57.40528129,3.6,-0.194759247,B8V         ,-0.104
61715,85749,158837,6524,,          , ,17.52259588,2.72446012,114.2857143,5.57,0.280040265,G8III       ,0.844
61716,85751,158220,6505,,          , ,17.52313449,-56.92095404,657.8947368,5.99,-3.10078206,B7II/III    ,-0.045
61719,85755,158643,6519,, 51    Oph, ,17.52359746,-23.96258036,130.7189542,4.78,-0.801692824,A0V         ,0.016
61723,85760,156513,6429,,          , ,17.52429809,-80.85902834,248.7562189,5.83,-1.148869735,M3III       ,1.617
61745,85790,159139,6533,, 78    Her, ,17.53043733,28.40743646,84.31703204,5.66,1.030423445,A1V         ,-0.001
61747,85792,158427,6510,,   Alp Ara, ,17.53070044,-49.87598159,74.29420505,2.84,-1.514774701,B2Vne       ,-0.136
61757,85805,159966,6566,, 27    Dra, ,17.53274721,68.13470186,66.57789614,5.07,0.953349663,K0III       ,1.077
61765,85819,159541,6554,, 24Nu 1Dra, ,17.53622721,55.18411077,30.33980583,4.89,2.479936015,Am...       ,0.251
61768,85822,166205,6789,, 23Del UMi, ,17.53691588,86.58632924,56.02240896,4.35,0.608191102,A1Vn        ,0.021
61773,85829,159560,6555,, 25Nu 2Dra, ,17.53774416,55.17280674,30.6372549,4.86,2.42875075,Am          ,0.279
61820,85888,159501,6550,,          , ,17.55203065,41.24359953,116.0092807,5.72,0.397536329,K1III:      ,1.089
61821,85889,158799,6523,,          , ,17.55205196,-41.17305756,301.2048193,5.84,-1.554309581,B9Ib/II     ,0.041
61836,85912,159332,6541,,          , ,17.556345,19.25689917,36.68378577,5.65,2.827629257,F6V         ,0.505
61840,85922,159170,6534,,          , ,17.55829711,-5.74457168,48.40271055,5.61,2.185651586,A5V         ,0.187
61845,85927,158926,6527,, 35Lam Sco,Shaula,17.56014624,-37.10374835,215.5172414,1.62,-5.047410097,B1.5IV+...  ,-0.231
61846,85930,159353,6542,,          , ,17.5609422,16.31770553,98.03921569,5.68,0.723000859,K0III:      ,1.002
61900,85998,159480,6548,, 53    Oph, ,17.57685855,9.58672378,104.8218029,5.8,0.697741874,A2V         ,0.04
61910,86011,159176,6535,,          , ,17.57846966,-32.58165772,1041.666667,5.69,-4.398643835,O5/6(e)     ,0.045
61918,86019,159358,6544,,          , ,17.57954144,-11.24200693,115.6069364,5.54,0.225080537,B8Vn        ,0.013
61929,86032,159561,6556,Gl 681   , 55Alp Oph,Rasalhague,17.58222354,12.56057584,14.31844215,2.08,1.300521153,A5III       ,0.155
61931,86036,160269,6573,Gl 684  A, 26    Dra, ,17.58312521,61.8758315,14.08847563,5.34,4.595679975,G0V         ,0.602
61968,86092,159217,6537,,  1Sig Ara, ,17.59433647,-46.50559076,118.2033097,4.56,-0.803148185,A0V         ,-0.02
62023,86170,159433,6546,,          , ,17.60912409,-38.63486521,44.16961131,4.26,1.034382113,G8/K0III/IV ,1.075
62034,86182,160290,6574,, 82    Her, ,17.61045164,48.58547866,100.9081736,5.35,0.330368272,K1III       ,1.142
62048,86201,160922,6596,NN 4017  , 28Ome Dra, ,17.61585831,68.75718933,23.46316283,4.8,2.948067227,F5V         ,0.43
62061,86219,161178,6606,,          , ,17.61912143,72.45575693,98.32841691,5.87,0.906604765,G9III       ,1.016
62069,86228,159532,6553,,   The Sco, ,17.62197938,-42.99782155,83.4028357,1.86,-2.745904085,F1II        ,0.406
62082,86248,159463,6547,,          , ,17.62425328,-50.05948478,106.0445387,5.89,0.762558464,K0III-IV    ,1.109
62089,86254,160181,6571,, 79    Her, ,17.62530516,24.3099689,73.58351729,5.76,1.426097284,A2Vn        ,0.114
62094,86263,159876,6561,, 55Xi  Ser, ,17.62645145,-15.39840835,32.33107016,3.54,0.9918996,F0IIIp      ,0.262
62095,86266,159877,6562,,          , ,17.62672342,-15.57103656,819.6721311,5.94,-3.628200847,F0IV        ,0.357
62108,86284,159975,6567,, 57Mu  Oph, ,17.63075549,-8.11872126,168.3501684,4.58,-1.551067775,B8II-IIIMNp ,0.132
62125,86305,159492,6549,Gl 683   ,   Pi  Ara, ,17.63487953,-54.50007025,42.17629692,5.25,2.12465777,A7V         ,0.195
62130,86313,160018,6568,,          , ,17.63597582,-10.92624683,130.3780965,5.74,0.16397682,K0III       ,1.228
62201,86414,160762,6588,, 85Iot Her, ,17.65774789,46.00632216,151.9756839,3.82,-2.088870532,B3V SB      ,-0.179
62254,86486,160032,6569,Gl 686.2 ,   Lam Ara, ,17.67325897,-49.41515481,21.87226597,4.77,3.070531109,F3IV        ,0.415
62303,86552,160263,6572,,          , ,17.68784213,-46.92181116,202.4291498,5.78,-0.751365255,A0V         ,-0.004
62309,86561,161193,6607,,          , ,17.68939034,51.81818247,101.7293998,6,0.962767589,K0III:      ,1.068
62312,86565,160613,6581,, 56Omi Ser, ,17.69025458,-12.87517268,51.51983514,4.24,0.680127677,A2Va        ,0.086
62319,86575,160781,6590,,          , ,17.69231241,6.31316423,380.2281369,5.97,-1.930221258,G7III       ,1.271
62344,86614,162003,6636,Gl 694.1A, 31Psi1Dra, ,17.69897418,72.14949916,22.03613927,4.58,2.864322458,F5IV-V      ,0.434
62346,86620,162004,6637,Gl 694.1B, 31Psi1Dra, ,17.69945511,72.15757591,22.32142857,5.79,4.04639007,G0V         ,0.53
62348,86623,160910,6594,,          , ,17.69962173,15.95217942,35.52397869,5.54,2.787391996,F4Vw        ,0.387
62382,86667,161074,6602,, 83    Her, ,17.70788815,24.56431006,112.1076233,5.56,0.311824272,K4III       ,1.436
62385,86670,160578,6580,,   Kap Sco, ,17.70813327,-39.02992092,142.2475107,2.39,-3.375223375,B1.5III     ,-0.171
62404,86698,160668,6583,,          , ,17.71419225,-36.94550742,166.1129568,5.53,-0.572017544,K5III       ,1.553
62430,86731,161239,6608,, 84    Her, ,17.72267744,24.32764591,38.27018752,5.73,2.815697049,G2IIIb      ,0.683
62435,86736,160915,6595,Gl 692   , 58    Oph, ,17.72384859,-21.68308566,17.54385965,4.87,3.649374278,F6/F7V      ,0.469
62441,86742,161096,6603,, 60Bet Oph, ,17.72454914,4.56691684,25.13826043,2.76,0.758323894,K2III       ,1.168
62471,86782,161693,6618,,          , ,17.73310084,53.80175482,126.5822785,5.75,0.238135456,A2V         ,0.017
62484,86796,160691,6585,Gl 691   ,   Mu  Ara, ,17.73575474,-51.83358836,15.27650474,5.14,4.219880005,G5V         ,0.694
62518,86847,160928,6597,,          , ,17.7450016,-42.72930009,82.50825083,5.87,1.287513099,A2/A3IV/V   ,0.163
62539,86871,160720,6586,,          , ,17.74884553,-57.54551015,124.5330012,5.97,0.493577726,G8III       ,0.912
62578,86929,160635,6582,,   Eta Pav, ,17.76222289,-64.7237345,113.7656428,3.61,-1.670055625,K1III       ,1.161
62610,86974,161797,6623,Gl 695  A, 86Mu  Her, ,17.77436636,27.72249917,8.399832003,3.42,3.798646999,G5IV        ,0.75
62657,87044,161833,6627,,          , ,17.78556649,17.69704078,112.8668172,5.61,0.347168609,A1V         ,0.036
62675,87072,161592,6616,,  3    Sgr, ,17.79267418,-27.83076255,330.0330033,4.53,-3.062786857,F7II        ,0.6
62676,87073,161471,6615,,   Iot1Sco, ,17.79307809,-40.12698197,549.4505495,2.99,-5.70964306,F3Ia        ,0.509
62677,87074,161701,6620,,          , ,17.79355351,-14.72578118,156.4945227,5.93,-0.042495709,B9V         ,0.009
62703,87108,161868,6629,, 62Gam Oph, ,17.79821501,2.70745875,29.05287623,3.75,1.43405433,A0V         ,0.043
62743,87158,162076,6638,,          , ,17.8068757,20.56542749,76.68711656,5.69,1.266387957,G5IV        ,0.938
62772,87194,162211,6644,, 87    Her, ,17.81365252,25.62296216,62.73525721,5.09,1.102441585,K2III       ,1.141
62785,87212,162579,6656,, 30    Dra, ,17.8178705,50.78054478,66.53359947,5.02,0.904794903,A2V         ,0.043
62792,87220,161840,6628,,          , ,17.81957591,-31.70318435,186.2197393,4.79,-1.560128572,B8Ib/II     ,-0.028
62801,87234,163989,6701,, 35    Dra, ,17.82414913,76.96227797,32.12335368,5.02,2.485895603,F6IV-Vs     ,0.518
62823,87261,161892,6630,,          , ,17.83095867,-37.04337105,38.89537145,3.19,0.240510383,K0/K1III    ,1.192
62849,87294,161912,6631,,   Iot2Sco, ,17.83641944,-40.09042823,1136.363636,4.78,-5.497586639,A6Ib        ,0.259
62861,87308,162555,6654,,          , ,17.83968665,29.32202669,81.76614881,5.51,0.947132285,K1III       ,1.071
62865,87314,161783,6622,,          , ,17.84121953,-53.61238082,252.5252525,5.68,-1.33152407,B2V + B3V   ,-0.099
62921,87390,162189,6643,,          , ,17.85904807,-40.77232768,226.2443439,5.94,-0.832888653,M2III       ,1.572
62924,87393,161814,6624,,          , ,17.85985326,-60.16401809,113.7656428,5.78,0.499944375,K0III       ,1.008
62975,87460,162374,6647,,          , ,17.87046086,-34.79918358,254.4529262,5.88,-1.148037248,B6Ib        ,-0.111
62985,87472,162391,6648,,          , ,17.87215547,-34.41683044,228.3105023,5.84,-0.952629447,G8/K0III    ,1.129
63001,87491,162774,6667,,          , ,17.87651756,1.30504981,107.5268817,5.91,0.752414743,K5III       ,1.573
63045,87558,162917,6670,,          , ,17.88729442,6.10125423,31.37747098,5.77,3.286910317,F4IV-V      ,0.425
63049,87563,163217,6677,, 90    Her, ,17.88833939,40.00783707,111.4827202,5.17,-0.066037785,K3III       ,1.166
63055,87569,162587,6658,,          , ,17.88985295,-34.89510976,323.6245955,5.58,-1.970207603,K3III       ,1.098
63065,87585,163588,6688,, 32Xi  Dra, ,17.8921193,56.87245216,34.17634997,3.73,1.061371609,K2III       ,1.177
63086,87616,162724,6662,,          , ,17.89854767,-34.75270986,309.5975232,6,-1.453987388,B9IV/V      ,-0.06
63171,87728,164613,6725,, 34Psi2Dra, ,17.91976051,72.00513388,221.72949,5.43,-1.299117291,F2.5II-III  ,0.34
63188,87747,163506,6685,, 89    Her, ,17.9236628,26.04997848,980.3921569,5.47,-4.486999141,F2Iavar     ,0.341
63209,87777,163547,6687,,          , ,17.93078106,22.46422113,149.9250375,5.62,-0.25937083,K3III       ,1.249
63232,87808,163770,6695,, 91The Her, ,17.93754959,37.25052158,205.338809,3.86,-2.702355194,K1IIvar     ,1.35
63236,87812,163472,6684,,          , ,17.93844528,0.67035571,254.4529262,5.82,-1.208037248,B2IV-V      ,0.058
63237,87813,163336,6681,,          , ,17.93862257,-15.81236072,76.27765065,5.93,1.518013458,A0V         ,0.024
63252,87833,164058,6705,, 33Gam Dra,Etamin,17.94343829,51.48895101,45.24886878,2.24,-1.038038632,K5III       ,1.521
63255,87836,163318,6680,,          , ,17.94494973,-28.0653494,50.32712632,5.76,2.250989336,A7III/IV    ,0.207
63262,87846,163145,6675,,          , ,17.94650712,-44.34219871,106.4962726,4.85,-0.286672039,K2III       ,1.176
63263,87847,163532,6686,,          , ,17.94659672,-4.08180189,130.5483029,5.44,-0.138856152,G9III       ,1.162
63285,87875,163624,6689,,          , ,17.95119524,0.06668731,95.60229446,5.95,1.047658423,A3V         ,0.11
63335,87933,163993,6703,, 92Xi  Her, ,17.96273073,29.24792527,41.45936982,3.7,0.611886517,K0III       ,0.935
63338,87936,163376,6682,,          , ,17.96327959,-41.71625842,167.7852349,4.88,-1.243768701,M0III       ,1.617
63381,87998,164136,6707,, 94Nu  Her, ,17.97504159,30.18926892,243.902439,4.41,-2.526080716,F2II        ,0.38
63387,88012,163685,6692,,          , ,17.97751395,-28.75907603,408.1632653,5.99,-2.064169578,B3II/III    ,-0.077
63401,88038,163652,6691,,          , ,17.98213313,-36.85840855,111.9820829,5.74,0.494257294,G8III       ,0.915
63408,88048,163917,6698,, 64Nu  Oph, ,17.9837771,-9.77334973,46.83840749,3.32,-0.033010603,K0III       ,0.987
63417,88060,163755,6693,,          , ,17.98479993,-30.25300479,286.5329513,5,-2.285872865,K5/M0III    ,1.654
63446,88101,164064,6706,,          , ,17.99354576,-4.82091169,169.4915254,5.86,-0.285739942,K5III       ,1.561
63457,88116,163955,6700,,  4    Sgr, ,17.99654353,-23.81601126,133.8688086,4.74,-0.893396991,B9V         ,-0.03
63462,88122,164646,6728,,          , ,17.99894532,45.50146059,187.2659176,5.69,-0.672293715,M0III       ,1.562
63468,88128,164349,6713,, 93    Her, ,18.00095018,16.75094481,201.2072435,4.67,-1.848218056,K0II-III    ,1.254
63474,88136,166866,6810,, 41    Dra, ,18.00251852,80.00379394,53.07855626,5.74,2.115404492,K2Vvar      ,0.516
63482,88149,164284,6712,, 66    Oph, ,18.00438821,4.36864674,207.4688797,4.79,-1.794764809,B2Ve        ,-0.1
63498,88175,164259,6710,Gl 699.2 , 57Zet Ser, ,18.00803345,-3.69016112,23.19647414,4.62,2.792890114,F3V         ,0.39
63509,88192,164353,6714,, 67    Oph, ,18.01075431,2.93158759,434.7826087,3.93,-4.26136082,B5Ib        ,0.029
63562,88267,164668,6729,, 95    Her, ,18.02511192,21.59568814,144.3001443,4.26,-1.536333827,G5          ,0.406
63582,88290,164577,6723,, 68    Oph, ,18.02921931,1.30510936,81.23476848,4.42,-0.128709735,A2Vn        ,0.046
63586,88298,164402,6716,,          , ,18.03177249,-22.78029065,10000000,5.72,-9.28,B0Iab...    ,-0.03
63609,88331,164852,6738,, 96    Her, ,18.03973602,20.83364838,315.4574132,5.25,-2.244703689,B3IV        ,-0.1
63642,88380,164584,6724,,  7    Sgr, ,18.04752718,-24.28242475,338.9830508,5.37,-2.28088992,F2/F3II/III ,0.495
63656,88404,164764,6733,Gl 700.1B, 69Tau Oph, ,18.05136409,-8.18025785,52.02913632,5.93,2.348766917,F5V+...     ,0.41
63702,88469,164794,6736,,  9    Sgr, ,18.0645679,-24.36072589,1515.151515,5.89,-5.012280322,O6          ,0.031
63762,88550,164870,6739,,          , ,18.08066382,-35.90136032,108.9324619,5.98,0.794213406,K2III       ,1.16
63774,88567,164975,6742,,   Gam1Sgr, ,18.08367292,-29.5800762,636.9426752,4.66,-4.360501738,G0Ib/II     ,0.774
63802,88601,165341,6752,Gl 702  A, 70    Oph, ,18.09089245,2.50243928,5.085952599,4.21,5.678138459,K0V SB      ,0.86
63828,88635,165135,6746,, 10Gam2Sgr, ,18.09681239,-30.42365007,29.46375958,2.98,0.63355919,K0III       ,0.981
63829,88636,165683,6768,,          , ,18.09711054,32.23072212,213.2196162,5.72,-0.924135786,K0III       ,1.179
63841,88657,165625,6765,, 98    Her, ,18.10053019,22.21889206,188.6792453,4.96,-1.418620652,M3IIIa+...  ,1.656
63850,88670,165402,6755,,          , ,18.10205582,-8.32391503,174.8251748,5.84,-0.373019856,B8III-IV    ,0.184
63859,88684,165438,6756,,          , ,18.10419822,-4.75117796,34.9528137,5.74,3.022589289,K1IV        ,0.968
63867,88694,165185,6748,Gl 702.1 ,          , ,18.10656756,-36.01980798,17.36714137,5.95,4.751358303,G3V         ,0.615
63885,88714,165024,6743,,   The Ara, ,18.11052188,-50.09145462,310.5590062,3.65,-3.810720642,B2Ib        ,-0.101
63896,88726,165189,6749,,          , ,18.11385681,-43.42496169,43.87889425,4.92,1.708721626,A5V         ,0.255
63911,88745,165908,6775,Gl 704  A, 99    Her, ,18.11711321,30.56186809,15.65435191,5.09,4.116824537,F7V         ,0.528
63926,88765,165760,6770,, 71    Oph, ,18.12176509,8.73379361,72.93946025,4.64,0.325187274,G8III-IV    ,0.951
63931,88771,165777,6771,Wo 9615 A, 72    Oph, ,18.12250574,9.56365345,25.38071066,3.73,1.707481109,A4IVs       ,0.159
63945,88788,166208,6791,,          , ,18.12464955,43.46203247,111.3585746,5,-0.233618317,G8III...    ,0.913
63949,88794,166014,6779,,103Omi Her, ,18.12570854,28.76247025,106.4962726,3.84,-1.296672039,B9.5V       ,-0.018
63966,88816,165687,6769,,          , ,18.13011216,-17.15430069,76.45259939,5.52,1.10303872,K0III       ,1.132
63967,88817,166046,6782,,100    Her, ,18.1304192,26.09726716,50.89058524,5.79,2.256812774,A3V         ,0.127
